IP地址,端口,回溯端口,tls,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
204.216.154.80,443,443,TRUE,FRA,BR,Vinhedo,200,9
140.238.241.228,443,443,TRUE,FRA,IN,Mumbai,200,9
168.138.5.119,443,443,TRUE,FRA,AU,Melbourne,200,9
150.230.127.253,443,443,TRUE,FRA,GB,London,200,9
130.61.135.26,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.247.205,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.52.119,443,443,TRUE,FRA,GB,London,200,9
130.162.247.195,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.182.101,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.185.62,443,443,TRUE,FRA,GB,London,200,9
143.47.237.138,443,443,TRUE,FRA,GB,London,200,9
150.136.86.191,443,443,TRUE,FRA,US,Ashburn,200,9
129.146.5.38,443,443,TRUE,FRA,US,Phoenix,200,9
143.47.234.7,443,443,TRUE,FRA,GB,London,200,9
158.180.52.185,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.57.234,443,443,TRUE,FRA,GB,London,200,9
129.159.242.166,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.82.240,443,443,TRUE,FRA,GB,London,200,9
143.47.179.76,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.70.53.161,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.67.44.148,443,443,TRUE,FRA,BR,Sao Paulo,200,9
130.162.41.221,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.61.67.72,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.22.78,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.34.54,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.39.133,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.58.157,443,443,TRUE,FRA,GB,London,200,9
130.61.179.161,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.205.193,443,443,TRUE,FRA,SE,Stockholm,200,9
143.47.232.41,443,443,TRUE,FRA,GB,London,200,9
132.226.132.187,443,443,TRUE,FRA,GB,London,200,9
140.238.80.28,443,443,TRUE,FRA,GB,London,200,9
143.47.180.99,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.67.110.143,443,443,TRUE,FRA,AU,Sydney,200,9
144.24.177.4,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.215.137,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.63.33,443,443,TRUE,FRA,GB,London,200,9
141.148.244.196,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.90.13,443,443,TRUE,FRA,GB,London,200,9
141.148.238.243,443,443,TRUE,FRA,NL,Amsterdam,200,9
143.47.180.240,443,443,TRUE,FRA,NL,Amsterdam,200,9
130.162.250.189,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.217.215,443,443,TRUE,FRA,US,Ashburn,200,9
138.2.134.205,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.188.39,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.70.187.170,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.160.199,443,443,TRUE,FRA,GB,London,200,9
204.216.217.112,443,443,TRUE,FRA,IT,Milan,200,9
144.21.59.225,443,443,TRUE,FRA,GB,London,200,9
144.24.160.80,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.117.136,443,443,TRUE,FRA,US,San Jose,200,9
141.144.198.107,443,443,TRUE,FRA,NL,Amsterdam,200,9
130.162.62.2,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.64.29,443,443,TRUE,FRA,GB,London,200,9
130.61.31.73,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.117.198,443,443,TRUE,FRA,GB,London,200,9
192.18.130.61,443,443,TRUE,FRA,US,San Jose,200,9
141.147.81.72,443,443,TRUE,FRA,GB,London,200,9
158.180.51.240,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.37.253,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.1.53,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
138.2.148.75,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.64.22,443,443,TRUE,FRA,GB,London,200,9
192.18.137.175,443,443,TRUE,FRA,US,San Jose,200,9
143.47.176.45,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.70.126.155,443,443,TRUE,FRA,US,San Jose,200,9
132.226.211.143,443,443,TRUE,FRA,GB,London,200,9
144.21.52.233,443,443,TRUE,FRA,GB,London,200,9
130.162.59.52,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.252.95,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.6.39,443,443,TRUE,FRA,US,Phoenix,200,9
129.213.22.27,443,443,TRUE,FRA,US,Ashburn,200,9
165.1.66.8,443,443,TRUE,FRA,US,San Jose,200,9
146.235.212.63,443,443,TRUE,FRA,US,San Jose,200,9
141.148.171.205,443,443,TRUE,FRA,US,Phoenix,200,9
144.21.33.65,443,443,TRUE,FRA,NL,Amsterdam,200,9
150.230.112.124,443,443,TRUE,FRA,GB,London,200,9
141.147.70.236,443,443,TRUE,FRA,GB,London,200,9
132.226.206.147,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.181.204,443,443,TRUE,FRA,NL,Amsterdam,200,9
193.123.81.105,443,443,TRUE,FRA,AE,Dubai,200,9
132.226.214.172,443,443,TRUE,FRA,GB,London,200,9
141.147.106.203,443,443,TRUE,FRA,GB,London,200,9
141.147.91.74,443,443,TRUE,FRA,GB,London,200,9
141.144.201.32,443,443,TRUE,FRA,NL,Amsterdam,200,9
168.75.72.123,443,443,TRUE,FRA,BR,Sao Paulo,200,9
132.226.209.224,443,443,TRUE,FRA,GB,London,200,9
158.101.223.96,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.201.84,443,443,TRUE,FRA,NL,Amsterdam,200,9
158.180.45.176,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.148.235.155,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.146.47.193,443,443,TRUE,FRA,US,Phoenix,200,9
130.162.161.108,443,443,TRUE,FRA,GB,London,200,9
141.147.117.161,443,443,TRUE,FRA,GB,London,200,9
158.180.31.46,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
168.138.174.121,443,443,TRUE,FRA,SG,Singapore,200,9
144.21.32.104,443,443,TRUE,FRA,NL,Amsterdam,200,9
138.2.128.181,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.196.174,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.123.33.159,443,443,TRUE,FRA,NL,Amsterdam,200,9
130.162.175.106,443,443,TRUE,FRA,GB,London,200,9
130.162.174.156,443,443,TRUE,FRA,GB,London,200,9
141.147.73.180,443,443,TRUE,FRA,GB,London,200,9
152.67.248.120,443,443,TRUE,FRA,US,San Jose,200,9
158.101.221.126,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.207.125,443,443,TRUE,FRA,NL,Amsterdam,200,9
130.61.133.47,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.70.117.98,443,443,TRUE,FRA,US,San Jose,200,9
141.144.240.0,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.206.91,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.145.206.217,443,443,TRUE,FRA,FR,Paris,200,9
152.69.221.125,443,443,TRUE,FRA,SG,Singapore,200,9
146.235.210.0,443,443,TRUE,FRA,US,San Jose,200,9
129.80.132.4,443,443,TRUE,FRA,US,Ashburn,200,9
152.67.74.84,443,443,TRUE,FRA,CH,Zurich,200,9
141.144.234.150,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.225.113,443,443,TRUE,FRA,GB,London,200,9
141.144.199.135,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.100.182,443,443,TRUE,FRA,GB,London,200,9
192.9.139.110,443,443,TRUE,FRA,US,San Jose,200,9
152.70.125.163,443,443,TRUE,FRA,US,San Jose,200,9
138.2.101.183,443,443,TRUE,FRA,SG,Singapore,200,9
144.22.194.78,443,443,TRUE,FRA,BR,Sao Paulo,200,9
146.235.228.50,443,443,TRUE,FRA,US,San Jose,200,9
150.136.92.107,443,443,TRUE,FRA,US,Ashburn,200,9
192.9.149.155,443,443,TRUE,FRA,US,San Jose,200,9
152.69.219.30,443,443,TRUE,FRA,SG,Singapore,200,9
129.146.132.240,443,443,TRUE,FRA,US,Phoenix,200,9
193.122.197.111,443,443,TRUE,FRA,US,Ashburn,200,9
129.146.8.119,443,443,TRUE,FRA,US,Phoenix,200,9
152.70.181.145,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.214.141,443,443,TRUE,FRA,US,Ashburn,200,9
141.148.163.32,443,443,TRUE,FRA,US,Phoenix,200,9
164.152.16.123,443,443,TRUE,FRA,US,Chicago,200,9
192.18.128.3,443,443,TRUE,FRA,US,San Jose,200,9
150.136.61.148,443,443,TRUE,FRA,US,Ashburn,200,9
192.9.159.8,443,443,TRUE,FRA,US,San Jose,200,9
129.146.229.36,443,443,TRUE,FRA,US,Phoenix,200,9
150.136.5.10,443,443,TRUE,FRA,US,Ashburn,200,9
155.248.200.28,443,443,TRUE,FRA,US,San Jose,200,9
168.138.135.125,443,443,TRUE,FRA,BR,Sao Paulo,200,9
129.153.165.237,443,443,TRUE,FRA,US,Ashburn,200,9
152.70.117.59,443,443,TRUE,FRA,US,San Jose,200,9
138.2.150.222,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.146.243.241,443,443,TRUE,FRA,US,Phoenix,200,9
158.101.37.202,443,443,TRUE,FRA,US,Phoenix,200,9
143.47.180.18,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.153.65.249,443,443,TRUE,FRA,US,Phoenix,200,9
141.148.234.157,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.255.133,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.244.11,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.18.138.207,443,443,TRUE,FRA,US,San Jose,200,9
130.162.166.111,443,443,TRUE,FRA,GB,London,200,9
144.24.177.135,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.123.57.137,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.194.168,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.201.75,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.111.22,443,443,TRUE,FRA,GB,London,200,9
144.24.30.113,443,443,TRUE,FRA,US,Phoenix,200,9
152.67.136.228,443,443,TRUE,FRA,GB,London,200,9
143.47.237.40,443,443,TRUE,FRA,GB,London,200,9
141.147.72.118,443,443,TRUE,FRA,GB,London,200,9
152.70.49.218,443,443,TRUE,FRA,NL,Amsterdam,200,9
193.123.69.3,443,443,TRUE,FRA,AE,Dubai,200,9
144.24.165.65,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.190.106,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.80.220,443,443,TRUE,FRA,GB,London,200,9
193.123.56.162,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.206.161,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.146.244.211,443,443,TRUE,FRA,US,Phoenix,200,9
138.3.252.125,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.28.166,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.231.146,443,443,TRUE,FRA,GB,London,200,9
158.180.27.172,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.123.59.26,443,443,TRUE,FRA,NL,Amsterdam,200,9
193.122.61.180,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.187.111,443,443,TRUE,FRA,NL,Amsterdam,200,9
150.230.131.104,443,443,TRUE,FRA,IN,Hyderabad,200,9
132.226.129.124,443,443,TRUE,FRA,GB,London,200,9
130.162.40.221,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.180.34.140,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.226.238,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
132.145.234.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.197.24,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.159.196.167,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.186.106,443,443,TRUE,FRA,GB,London,200,9
150.230.121.116,443,443,TRUE,FRA,GB,London,200,9
141.147.77.97,443,443,TRUE,FRA,GB,London,200,9
150.136.120.80,443,443,TRUE,FRA,US,Ashburn,200,9
138.2.163.202,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.67.141.206,443,443,TRUE,FRA,GB,London,200,9
152.70.181.20,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.144.206.69,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.148.246.112,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.148.157.77,443,443,TRUE,FRA,US,Phoenix,200,9
141.144.243.130,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.148.238.220,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.147.88.146,443,443,TRUE,FRA,GB,London,200,9
141.144.228.2,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.115.198,443,443,TRUE,FRA,GB,London,200,9
143.47.241.109,443,443,TRUE,FRA,GB,London,200,9
143.47.188.117,443,443,TRUE,FRA,NL,Amsterdam,200,9
143.47.232.147,443,443,TRUE,FRA,GB,London,200,9
143.47.188.137,443,443,TRUE,FRA,NL,Amsterdam,200,9
143.47.226.111,443,443,TRUE,FRA,GB,London,200,9
144.24.170.120,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.179.179,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.21.33.230,443,443,TRUE,FRA,NL,Amsterdam,200,9
193.123.66.14,443,443,TRUE,FRA,AE,Dubai,200,9
129.150.62.92,443,443,TRUE,FRA,SG,Singapore,200,9
129.213.60.47,443,443,TRUE,FRA,US,Ashburn,200,9
192.9.244.177,443,443,TRUE,FRA,US,San Jose,200,9
152.70.52.215,443,443,TRUE,FRA,NL,Amsterdam,200,9
138.3.254.39,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.169.108,443,443,TRUE,FRA,US,Ashburn,200,9
152.67.6.210,443,443,TRUE,FRA,IN,Mumbai,200,9
129.153.77.133,443,443,TRUE,FRA,US,Phoenix,200,9
192.9.224.194,443,443,TRUE,FRA,US,San Jose,200,9
129.146.248.140,443,443,TRUE,FRA,US,Phoenix,200,9
141.147.77.73,443,443,TRUE,FRA,GB,London,200,9
141.144.202.250,443,443,TRUE,FRA,NL,Amsterdam,200,9
158.178.230.10,443,443,TRUE,FRA,SG,Singapore,200,9
132.226.209.237,443,443,TRUE,FRA,GB,London,200,9
144.24.44.29,443,443,TRUE,FRA,US,Phoenix,200,9
192.9.154.251,443,443,TRUE,FRA,US,San Jose,200,9
141.144.232.159,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
155.248.202.95,443,443,TRUE,FRA,US,San Jose,200,9
152.70.173.187,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.146.84.188,443,443,TRUE,FRA,US,Phoenix,200,9
129.146.253.119,443,443,TRUE,FRA,US,Phoenix,200,9
138.2.107.0,443,443,TRUE,FRA,SG,Singapore,200,9
132.145.249.1,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.146.43.89,443,443,TRUE,FRA,US,Phoenix,200,9
129.146.241.234,443,443,TRUE,FRA,US,Phoenix,200,9
152.67.114.57,443,443,TRUE,FRA,AU,Sydney,200,9
146.235.213.158,443,443,TRUE,FRA,US,San Jose,200,9
130.61.160.239,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
150.230.45.189,443,443,TRUE,FRA,US,San Jose,200,9
129.154.234.28,443,443,TRUE,FRA,IN,Mumbai,200,9
146.235.214.52,443,443,TRUE,FRA,US,San Jose,200,9
152.70.60.76,443,443,TRUE,FRA,NL,Amsterdam,200,9
152.67.121.145,443,443,TRUE,FRA,AU,Sydney,200,9
141.147.6.204,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
140.238.194.18,443,443,TRUE,FRA,AU,Sydney,200,9
152.67.99.221,443,443,TRUE,FRA,AU,Sydney,200,9
144.24.32.44,443,443,TRUE,FRA,US,Phoenix,200,9
155.248.202.96,443,443,TRUE,FRA,US,San Jose,200,9
155.248.215.184,443,443,TRUE,FRA,US,San Jose,200,9
141.144.207.119,443,443,TRUE,FRA,NL,Amsterdam,200,9
141.144.205.24,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.146.184.139,443,443,TRUE,FRA,US,Phoenix,200,9
129.159.37.136,443,443,TRUE,FRA,US,San Jose,200,9
143.47.224.26,443,443,TRUE,FRA,GB,London,200,9
138.2.103.9,443,443,TRUE,FRA,SG,Singapore,200,9
130.162.208.170,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
152.69.219.32,443,443,TRUE,FRA,SG,Singapore,200,9
152.70.166.114,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.254.59,443,443,TRUE,FRA,GB,London,200,9
141.148.245.244,443,443,TRUE,FRA,NL,Amsterdam,200,9
144.21.42.219,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.159.203.205,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.2.75,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.11.132,443,443,TRUE,FRA,US,Phoenix,200,9
130.61.94.55,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
158.101.196.191,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.146.45.148,443,443,TRUE,FRA,US,Phoenix,200,9
150.136.161.151,443,443,TRUE,FRA,US,Ashburn,200,9
141.147.74.66,443,443,TRUE,FRA,GB,London,200,9
150.136.255.42,443,443,TRUE,FRA,US,Ashburn,200,9
144.22.197.5,443,443,TRUE,FRA,BR,Sao Paulo,200,9
158.178.244.30,443,443,TRUE,FRA,SG,Singapore,200,9
146.235.230.43,443,443,TRUE,FRA,US,San Jose,200,9
129.150.52.71,443,443,TRUE,FRA,SG,Singapore,200,9
129.151.141.128,443,443,TRUE,FRA,AE,Abu Dhabi,200,9
152.69.217.160,443,443,TRUE,FRA,SG,Singapore,200,9
141.147.118.131,443,443,TRUE,FRA,GB,London,200,9
130.61.177.222,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
143.47.179.49,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.150.46.158,443,443,TRUE,FRA,SG,Singapore,200,9
143.47.228.114,443,443,TRUE,FRA,GB,London,200,9
130.61.239.203,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.150.50.84,443,443,TRUE,FRA,SG,Singapore,200,9
150.230.123.10,443,443,TRUE,FRA,GB,London,200,9
158.101.11.27,443,443,TRUE,FRA,US,Phoenix,200,9
144.24.62.174,443,443,TRUE,FRA,US,Phoenix,200,9
152.69.167.95,443,443,TRUE,FRA,AU,Sydney,200,9
150.230.42.217,443,443,TRUE,FRA,US,San Jose,200,9
152.70.126.13,443,443,TRUE,FRA,US,San Jose,200,9
138.2.75.91,443,443,TRUE,FRA,SG,Singapore,200,9
129.159.254.133,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.151.67.7,443,443,TRUE,FRA,GB,Cardiff,200,9
130.61.17.57,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.150.43.143,443,443,TRUE,FRA,SG,Singapore,200,9
132.145.233.17,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
129.153.213.8,443,443,TRUE,FRA,US,Phoenix,200,9
138.2.238.227,443,443,TRUE,FRA,US,San Jose,200,9
130.61.65.71,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.148.234.101,443,443,TRUE,FRA,NL,Amsterdam,200,9
168.138.182.161,443,443,TRUE,FRA,SG,Singapore,200,9
129.146.129.30,443,443,TRUE,FRA,US,Phoenix,200,9
129.146.250.62,443,443,TRUE,FRA,US,Phoenix,200,9
144.24.9.126,443,443,TRUE,FRA,US,Phoenix,200,9
141.148.233.59,443,443,TRUE,FRA,NL,Amsterdam,200,9
129.146.185.214,443,443,TRUE,FRA,US,Phoenix,200,9
129.146.47.166,443,443,TRUE,FRA,US,Phoenix,200,9
143.47.240.61,443,443,TRUE,FRA,GB,London,200,9
141.148.241.229,443,443,TRUE,FRA,NL,Amsterdam,200,9
138.2.85.111,443,443,TRUE,FRA,SG,Singapore,200,9
129.153.93.222,443,443,TRUE,FRA,US,Phoenix,200,9
138.2.76.201,443,443,TRUE,FRA,SG,Singapore,200,9
129.151.74.11,443,443,TRUE,FRA,GB,Cardiff,200,9
138.2.90.145,443,443,TRUE,FRA,SG,Singapore,200,9
143.47.247.111,443,443,TRUE,FRA,GB,London,200,9
129.80.180.249,443,443,TRUE,FRA,US,Ashburn,200,9
143.47.232.229,443,443,TRUE,FRA,GB,London,200,9
164.152.30.179,443,443,TRUE,FRA,US,Chicago,200,9
164.152.28.191,443,443,TRUE,FRA,US,Chicago,200,9
168.138.182.212,443,443,TRUE,FRA,SG,Singapore,200,9
168.138.177.109,443,443,TRUE,FRA,SG,Singapore,200,9
168.138.172.244,443,443,TRUE,FRA,SG,Singapore,200,9
168.138.130.59,443,443,TRUE,FRA,BR,Sao Paulo,200,9
168.138.13.201,443,443,TRUE,FRA,AU,Melbourne,200,9
192.9.131.123,443,443,TRUE,FRA,US,San Jose,200,9
192.18.136.146,443,443,TRUE,FRA,US,San Jose,200,9
130.61.97.39,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
192.9.138.58,443,443,TRUE,FRA,US,San Jose,200,9
192.9.238.135,443,443,TRUE,FRA,US,San Jose,200,9
192.9.239.184,443,443,TRUE,FRA,US,San Jose,200,9
192.9.145.230,443,443,TRUE,FRA,US,San Jose,200,9
192.18.142.35,443,443,TRUE,FRA,US,San Jose,200,9
193.122.89.66,443,443,TRUE,FRA,SA,Jeddah,200,9
193.122.6.164,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
193.122.148.232,443,443,TRUE,FRA,US,Ashburn,200,9
192.9.152.156,443,443,TRUE,FRA,US,San Jose,200,9
193.123.82.126,443,443,TRUE,FRA,AE,Dubai,200,9
152.70.138.212,443,443,TRUE,FRA,US,Phoenix,200,9
150.230.112.137,443,443,TRUE,FRA,GB,London,200,9
141.147.68.75,443,443,TRUE,FRA,GB,London,200,9
144.24.178.79,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
144.24.178.73,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.53.47,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
130.162.176.29,443,443,TRUE,FRA,GB,London,200,9
144.24.174.193,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.9.251,443,443,TRUE,FRA,DE,Frankfurt am Main,200,9
141.147.99.195,443,443,TRUE,FRA,GB,London,200,9
130.162.187.212,443,443,TRUE,FRA,GB,London,200,9
